"cellID","X_centroid","Y_centroid","anno_cell_type_lvl2"
"sample_2d_r2_s1-cell_1602",8079.41128883986,19473.4885052923,"Myeloid cells"
"sample_2d_r2_s1-cell_1607",8164.92218302552,19506.0796982529,"Myeloid cells"
"sample_2d_r2_s1-cell_1651",7420.97072585483,19407.8777870021,"Myeloid cells"
"sample_2d_r2_s1-cell_1653",5749.51673833413,19344.9725224745,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_1662",7358.89249318214,19355.1311012251,"Myeloid cells"
"sample_2d_r2_s1-cell_1681",7305.02954209749,19331.8608393724,"Endothelial cells"
"sample_2d_r2_s1-cell_1708",7210.27249683143,19241.7279538508,"Myeloid cells"
"sample_2d_r2_s1-cell_1709",7262.76730019493,19239.0060714621,"Myeloid cells"
"sample_2d_r2_s1-cell_1714",3532.33166862515,19213.3184845617,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_1716",3206.56566005177,19232.4324335878,"Myeloid cells"
"sample_2d_r2_s1-cell_1717",3630.70935960591,19218.7439161821,"Endothelial cells"
"sample_2d_r2_s1-cell_1738",7158.3240500354,19213.0267119398,"Myeloid cells"
"sample_2d_r2_s1-cell_1740",5665.45157771064,19180.1990465568,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_1742",3407.4618911885,19192.6906471986,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_1763",7177.5220338983,19155.0898521862,"Myeloid cells"
"sample_2d_r2_s1-cell_1764",3445.52168438724,19117.0072149273,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_1765",3511.26578900551,19076.9209145232,"Cardiomyocytes"
"sample_2d_r2_s1-cell_1768",8529.82897286822,19168.0929946001,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_1773",3581.8156579678,19151.6198162087,"Endothelial cells"
"sample_2d_r2_s1-cell_1775",6442.6140651801,19081.8207734305,"Myeloid cells"
"sample_2d_r2_s1-cell_1777",7601.00602712205,19093.7018704425,"Myeloid cells"
"sample_2d_r2_s1-cell_1783",6255.9887056541,19074.8649027413,"Myeloid cells"
"sample_2d_r2_s1-cell_1788",8514.87623436471,19067.3117557317,"Cardiomyocytes"
"sample_2d_r2_s1-cell_1789",2987.37085539147,19109.8903981382,"Endothelial cells"
"sample_2d_r2_s1-cell_1801",3556.39140445127,18945.0455937671,"Endothelial cells"
"sample_2d_r2_s1-cell_1803",8431.88011327879,19092.5078266455,"Myeloid cells"
"sample_2d_r2_s1-cell_1809",4569.26167076167,19052.1761386585,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_1824",3631.53090739445,19026.0345278862,"Endothelial cells"
"sample_2d_r2_s1-cell_1830",2772.69711694201,18978.6796672998,"Endothelial cells"
"sample_2d_r2_s1-cell_1833",3433.33039976992,18917.0842598749,"Endothelial cells"
"sample_2d_r2_s1-cell_1836",2884.84099055067,18999.981940795,"Endothelial cells"
"sample_2d_r2_s1-cell_1860",6181.64322185346,18934.9653398285,"Myeloid cells"
"sample_2d_r2_s1-cell_1864",3396.70830945559,18972.7476821348,"Endothelial cells"
"sample_2d_r2_s1-cell_1887",6600.85390661119,18953.3405774953,"Myeloid cells"
"sample_2d_r2_s1-cell_1902",3860.94205794206,18928.0962118286,"Endothelial cells"
"sample_2d_r2_s1-cell_1910",3375.45067601402,18903.19721173,"Myeloid cells"
"sample_2d_r2_s1-cell_1926",3873.22742779168,18865.1094552374,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_1941",8508.67485428809,18794.7972966513,"Cardiomyocytes"
"sample_2d_r2_s1-cell_1960",3427.92357964448,18795.4719261282,"Endothelial cells"
"sample_2d_r2_s1-cell_1961",2683.58258083309,18808.156676415,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_1973",3821.27656494296,18738.5656878329,"Endothelial cells"
"sample_2d_r2_s1-cell_1979",6853.17502659979,18687.0172327062,"Myeloid cells"
"sample_2d_r2_s1-cell_1986",4142.92181069959,18763.0323655925,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_1997",2634.13455822751,18743.5729009055,"Myeloid cells"
"sample_2d_r2_s1-cell_1998",3475.81377899045,18738.1973013939,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2011",8450.33744737297,18625.593710293,"Myeloid cells"
"sample_2d_r2_s1-cell_2020",3389.0176639873,18663.4676182826,"Endothelial cells"
"sample_2d_r2_s1-cell_2042",2594.5788863109,18676.7058844452,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2060",5979.43268242549,18582.6652444746,"Myeloid cells"
"sample_2d_r2_s1-cell_2077",2566.71846011132,18609.681804807,"Myeloid cells"
"sample_2d_r2_s1-cell_2078",3657.63905782411,18544.5926268432,"Endothelial cells"
"sample_2d_r2_s1-cell_2094",3595.64184124544,18549.8532571089,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2108",7582.19643564356,18550.7972472288,"Endothelial cells"
"sample_2d_r2_s1-cell_2109",3511.04259329061,18555.6238319657,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2121",7780.22283490107,18526.5024236835,"Myeloid cells"
"sample_2d_r2_s1-cell_2127",7840.02214650767,18465.8830165911,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2128",3516.04775341871,18507.1669662316,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2133",2501.01266451453,18500.6213657162,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2137",3378.52957633893,18526.4472588631,"Endothelial cells"
"sample_2d_r2_s1-cell_2145",7968.01948424069,18476.0617222494,"Myeloid cells"
"sample_2d_r2_s1-cell_2151",8546.78794955628,18504.9834742626,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2153",4679.10073585384,18466.5270110471,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2164",3446.12661251792,18438.1257475103,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2171",2539.89801864802,18416.3661363485,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2176",3572.73437879893,18350.7858486769,"Endothelial cells"
"sample_2d_r2_s1-cell_2201",3496.36410984848,18366.3005064923,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2209",7867.34744203165,18396.0127952452,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2214",2673.31493943472,18393.9384572906,"Endothelial cells"
"sample_2d_r2_s1-cell_2223",3671.76409457002,18338.5305066842,"Endothelial cells"
"sample_2d_r2_s1-cell_2247",7715.12466298626,18297.0401738237,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2251",7799.30089766607,18281.4456842233,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2254",7001.81709682232,18307.8865841446,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2259",3393.03541887593,18304.0601385699,"Endothelial cells"
"sample_2d_r2_s1-cell_2262",7086.09889178223,18276.920092272,"Myeloid cells"
"sample_2d_r2_s1-cell_2269",2509.21269516253,18254.8173579719,"Endothelial cells"
"sample_2d_r2_s1-cell_2271",7655.23587328767,18296.2338203673,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2288",7639.26376488095,18256.8072976178,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2290",7579.86858649361,18245.0894814873,"Myeloid cells"
"sample_2d_r2_s1-cell_2294",3962.18503555268,18094.6635092371,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2305",2417.22062780269,18167.7317390816,"Endothelial cells"
"sample_2d_r2_s1-cell_2310",7336.94032118056,18194.0095855642,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2326",7605.09125301974,18130.2427347755,"Myeloid cells"
"sample_2d_r2_s1-cell_2330",7744.09929863418,18172.7663749987,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2332",7415.55894953983,18166.3994091073,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2339",6827.59003858797,18168.3890364115,"Myeloid cells"
"sample_2d_r2_s1-cell_2351",7859.36929908785,18160.6362798978,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2354",6623.8161745828,18164.7316907271,"Myeloid cells"
"sample_2d_r2_s1-cell_2357",7698.37930348259,18122.0726720847,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_2358",8108.30476455063,18114.8761918384,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_2363",2537.67868164424,18098.4867857652,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2364",7949.27134146341,18141.54892436,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2375",6750.99692496925,18125.722328844,"Myeloid cells"
"sample_2d_r2_s1-cell_2380",6669.09224219489,18135.1630952763,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2381",8174.2611090366,18060.7085315477,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_2383",4910.91344716343,18054.9164074092,"Myeloid cells"
"sample_2d_r2_s1-cell_2385",2592.85092491839,18100.9446096223,"Endothelial cells"
"sample_2d_r2_s1-cell_2386",8001.68260654113,18103.6040266104,"Endothelial cells"
"sample_2d_r2_s1-cell_2393",7191.28980010251,18095.4493165916,"Endothelial cells"
"sample_2d_r2_s1-cell_2400",7441.51663918453,18047.966370002,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2401",7826.80516457941,18071.8935130534,"Cardiomyocytes"
"sample_2d_r2_s1-cell_2409",3778.72275837866,17989.8882865288,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2410",8509.9371698465,18058.2707533706,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_2413",7656.36029235562,18039.8635130632,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2420",7948.68511966701,18060.4172049874,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2421",7725.02218246869,18063.3750980586,"Myeloid cells"
"sample_2d_r2_s1-cell_2425",6187.24957108544,18022.8922280622,"Myeloid cells"
"sample_2d_r2_s1-cell_2430",3474.15671514115,18043.5794345938,"Endothelial cells"
"sample_2d_r2_s1-cell_2438",3977.94118873827,18023.0490305427,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2440",2527.4033819543,18005.0459179247,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2447",7594.70329312031,18026.1987814142,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2449",2305.22819285977,18019.5387429816,"Endothelial cells"
"sample_2d_r2_s1-cell_2452",7170.17007672634,18025.2877335422,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2454",7886.25599289731,18016.084107774,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2455",8060.3448926868,17983.2451063562,"Lymphoid cells"
"sample_2d_r2_s1-cell_2457",7252.15803108808,18029.6770584431,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2461",7171.52449030333,17965.2571992748,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2464",7873.05151935832,17945.2189726351,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_2465",2392.44887218045,17970.4653724925,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2468",7351.63813585135,17988.6677863095,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2471",8518.56261651941,17936.8393185638,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_2474",7269.02652259332,17987.3212912678,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2477",7991.72266620338,17908.3135803993,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_2478",2413.02677841374,17918.9678896193,"Endothelial cells"
"sample_2d_r2_s1-cell_2481",7482.08560029017,17970.0003767605,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_2486",3938.20288893802,17888.3823062707,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2488",7055.06119355353,17895.9476761453,"Lymphoid cells"
"sample_2d_r2_s1-cell_2489",7434.0895522388,17965.8666205244,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2490",7518.25298146796,17898.7820311204,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_2492",2574.48850861374,17881.8145805373,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2495",2292.14714714715,17959.1080023404,"Endothelial cells"
"sample_2d_r2_s1-cell_2506",4822.88319185059,17911.7989564524,"Myeloid cells"
"sample_2d_r2_s1-cell_2508",7193.03079801396,17882.9397971488,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_2513",6924.3080644532,17865.1203641228,"Cardiomyocytes"
"sample_2d_r2_s1-cell_2514",3320.93201448872,17882.5135522202,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2515",2233.11443994602,17898.6251372891,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2516",2307.80852251582,17908.1706584092,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2518",7699.43481328702,17864.9203770251,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_2524",8192.99701069855,17889.1380972559,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2526",8126.71052063081,17857.0039455941,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2528",5958.37336194344,17842.5602690757,"Endothelial cells"
"sample_2d_r2_s1-cell_2533",3734.27163083377,17862.9552780377,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2536",5837.16838667538,17832.0494703924,"Myeloid cells"
"sample_2d_r2_s1-cell_2538",2251.86487854251,17825.6555691379,"Endothelial cells"
"sample_2d_r2_s1-cell_2540",8078.0880195599,17841.481475709,"Myeloid cells"
"sample_2d_r2_s1-cell_2542",7818.54312960555,17857.069551666,"Lymphoid cells"
"sample_2d_r2_s1-cell_2548",7890.62298551197,17831.9485490567,"Pericytes"
"sample_2d_r2_s1-cell_2563",3411.33317680207,17703.8955222388,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2565",3663.40475313191,17801.1361069004,"Endothelial cells"
"sample_2d_r2_s1-cell_2568",7603.78047325512,17796.9315976597,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_2569",8007.83405172414,17775.1194769076,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_2578",7851.01338928095,17737.9447970218,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_2579",3239.35941086458,17732.0874301232,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2580",7645.02524383247,17783.4198460257,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_2581",8250.9802734375,17766.3513173351,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_2588",5885.84722222222,17766.3100509079,"Myeloid cells"
"sample_2d_r2_s1-cell_2591",8151.92845528455,17794.0702658234,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2592",7084.56916488223,17768.5341531164,"Lymphoid cells"
"sample_2d_r2_s1-cell_2594",7548.13402777778,17792.6082400781,"Endothelial cells"
"sample_2d_r2_s1-cell_2596",7190.15166786657,17768.6568751873,"Myeloid cells"
"sample_2d_r2_s1-cell_2601",7684.217585693,17780.9454254565,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_2605",7144.89726027397,17747.2777905239,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2606",7264.14268838073,17731.8786299421,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2607",2264.36323773406,17704.3970028839,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2608",8073.34626038781,17757.0257075406,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_2609",2630.5031824611,17772.0509105952,"Endothelial cells"
"sample_2d_r2_s1-cell_2615",2188.86285714286,17727.3812467936,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2618",6906.83256880734,17747.5111913445,"Myeloid cells"
"sample_2d_r2_s1-cell_2619",2161.90327102804,17747.1965708154,"Myeloid cells"
"sample_2d_r2_s1-cell_2621",7506.26513080828,17751.9539226457,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2622",5936.53719447396,17745.6391041116,"Myeloid cells"
"sample_2d_r2_s1-cell_2623",6983.29549660703,17754.8365550757,"Myeloid cells"
"sample_2d_r2_s1-cell_2636",7364.88296627301,17707.8806728724,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_2637",7680.66740905716,17740.725225354,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_2638",7443.69399413309,17692.1615755987,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_2639",7599.68827501535,17698.2882201272,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_2640",7526.82890455531,17691.4725778704,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_2647",7047.76285714286,17727.0282797607,"Myeloid cells"
"sample_2d_r2_s1-cell_2652",7087.34553872054,17713.2758747582,"Myeloid cells"
"sample_2d_r2_s1-cell_2653",8146.16225981278,17670.2253681871,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_2654",8059.4703196347,17679.0879282776,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_2658",7656.06402484105,17671.9095349095,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_2660",7942.50752009681,17643.348976697,"Myeloid cells"
"sample_2d_r2_s1-cell_2666",7194.50717761557,17625.3026541089,"Myeloid cells"
"sample_2d_r2_s1-cell_2674",7024.65520446097,17678.9553022425,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_2678",2927.79184952978,17657.151208556,"Myeloid cells"
"sample_2d_r2_s1-cell_2679",6346.372267879,17605.7669578512,"Myeloid cells"
"sample_2d_r2_s1-cell_2680",6772.27843244725,17644.4652096436,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_2681",2883.54088952654,17668.2767938004,"Myeloid cells"
"sample_2d_r2_s1-cell_2686",7252.4750219106,17659.6220571489,"Myeloid cells"
"sample_2d_r2_s1-cell_2687",3466.82227019248,17644.4528036987,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2688",7087.08705434406,17600.2023225173,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_2698",3837.56398104265,17634.4346624775,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2699",6968.51303735025,17649.8758082012,"Endothelial cells"
"sample_2d_r2_s1-cell_2700",7734.27334337349,17646.2557969724,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2701",2863.06465067779,17629.0211542827,"Pericytes"
"sample_2d_r2_s1-cell_2703",7313.49155099578,17628.7214860715,"Myeloid cells"
"sample_2d_r2_s1-cell_2709",6868.6749147696,17564.7796819382,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2710",3180.93965074474,17609.3900818004,"Myeloid cells"
"sample_2d_r2_s1-cell_2711",6984.87671635936,17585.8978084274,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_2716",7419.2459312839,17624.9875925997,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2717",5761.58610295254,17568.2876596604,"Myeloid cells"
"sample_2d_r2_s1-cell_2718",2914.21061843641,17555.5478663584,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2722",6616.01738609113,17563.9479083435,"Cardiomyocytes"
"sample_2d_r2_s1-cell_2724",7748.57202630006,17614.1959426417,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2726",7675.21754203501,17603.9128227614,"Myeloid cells"
"sample_2d_r2_s1-cell_2735",7473.02213001383,17597.6995897784,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2736",8106.55639097744,17596.5901992653,"Lymphoid cells"
"sample_2d_r2_s1-cell_2738",7363.15127840909,17597.0939250529,"Myeloid cells"
"sample_2d_r2_s1-cell_2739",7824.46667340953,17571.3193473964,"Myeloid cells"
"sample_2d_r2_s1-cell_2741",3423.90615930345,17580.0816496413,"Pericytes"
"sample_2d_r2_s1-cell_2743",7407.34739617666,17584.4344385327,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_2744",7618.16167925625,17558.1654508406,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_2745",2960.12349537807,17475.1652039192,"Endothelial cells"
"sample_2d_r2_s1-cell_2746",7315.14481565287,17553.5433013423,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2747",6388.07470094172,17545.4142194763,"Myeloid cells"
"sample_2d_r2_s1-cell_2748",8057.98042914407,17564.5020056339,"Endocardial cells"
"sample_2d_r2_s1-cell_2749",6792.99018966645,17548.9891598877,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2751",6478.81625922414,17490.7704307745,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_2752",7732.10616812227,17554.616785687,"Myeloid cells"
"sample_2d_r2_s1-cell_2753",7926.26385809313,17572.6586250251,"Endothelial cells"
"sample_2d_r2_s1-cell_2754",2879.73018033345,17549.7173139317,"Endothelial cells"
"sample_2d_r2_s1-cell_2757",3809.01981707317,17547.6942749697,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2758",2243.81660996411,17476.4606960883,"Cardiomyocytes"
"sample_2d_r2_s1-cell_2760",6913.32784686662,17496.0842591385,"Myeloid cells"
"sample_2d_r2_s1-cell_2762",2336.68787175395,17442.499503155,"Endothelial cells"
"sample_2d_r2_s1-cell_2768",7240.15510881593,17522.2591381682,"Myeloid cells"
"sample_2d_r2_s1-cell_2769",7395.97115844266,17444.4235745121,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_2770",7677.06354450058,17510.6698321453,"Myeloid cells"
"sample_2d_r2_s1-cell_2772",7525.29993770764,17499.9164649766,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_2774",7173.17281313245,17486.8193427566,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2776",7456.51846220678,17494.3736626575,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_2778",7038.01225296443,17466.039064628,"Cardiomyocytes"
"sample_2d_r2_s1-cell_2782",3260.90304761905,17465.8530416654,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2783",6321.97430603349,17477.2961491934,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_2784",6972.23155676001,17494.0471854259,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_2787",7334.09587217044,17509.0553864755,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_2788",3806.47271869595,17343.3606197306,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2794",5727.03876201923,17480.4114785931,"Endothelial cells"
"sample_2d_r2_s1-cell_2796",7614.87194608256,17472.2584518632,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_2797",7738.74895659432,17468.7796809054,"Endocardial cells"
"sample_2d_r2_s1-cell_2799",6767.10938255329,17430.9662117693,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_2806",7312.87081763794,17433.4345821886,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_2808",7259.54592211609,17455.0259180518,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_2813",6361.29836016918,17395.0296418696,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_2815",6591.22673167933,17429.2930049251,"Cardiomyocytes"
"sample_2d_r2_s1-cell_2817",7546.5435887412,17434.9515736286,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_2820",6083.29797080812,17433.8820914883,"Myeloid cells"
"sample_2d_r2_s1-cell_2821",2874.47444149943,17344.8855145743,"Endothelial cells"
"sample_2d_r2_s1-cell_2829",7145.51161647203,17412.3499673539,"Cardiac fibroblasts"
"sample_2d_r2_s1-cell_2830",6914.29281125388,17366.7466163642,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_2838",6185.48511533666,17296.5683432923,"Cardiomyocytes"
"sample_2d_r2_s1-cell_2839",7201.60666893501,17392.6200019208,"Cardiomyocytes Nppa+"
"sample_2d_r2_s1-cell_2840",7558.50523255814,17390.1071418869,"Endocardial cells"
"sample_2d_r2_s1-cell_2841",5997.6571389119,17364.4335150942,"Myeloid cells"
